Id,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,Season,Id_HomeTeam,Id_AwayTeam
7408,SP1,2014-02-16,Athletic Club,Espanyol,1,2,A,0,1,A,10,14,3,7,15,14,5,6,2,2,1,0,1.57,3.8,6.0,1.6,3.75,5.75,1314,1,8
7409,SP1,2014-02-16,Getafe,Real Madrid,0,3,A,0,2,A,9,16,1,7,16,14,8,10,3,4,0,0,10.0,5.25,1.29,9.75,5.0,1.31,1314,9,14
7410,SP1,2014-02-16,Granada,Betis,1,0,H,1,0,H,13,11,4,6,20,15,4,4,4,3,1,1,2.1,3.2,3.6,2.1,3.3,3.5,1314,27,4
7411,SP1,2014-02-16,Sevilla,Valencia,0,0,D,0,0,D,17,9,2,0,22,13,14,1,2,5,1,1,2.0,3.6,3.5,2.0,3.6,3.5,1314,16,17
7412,SP2,2014-02-15,Mallorca,Hercules,0,1,A,0,1,A,13,11,5,4,15,15,6,4,2,3,0,0,1.75,3.75,4.33,1.75,3.4,4.2,1314,11,7453
7413,SP2,2014-02-15,Tenerife,Zaragoza,1,1,D,1,0,H,13,11,5,4,15,15,6,4,2,3,0,0,2.15,3.25,3.4,2.2,3.1,3.1,1314,38,41
7414,SP1,2014-02-15,Atletico Madrid,Valladolid,3,0,H,2,0,H,13,4,5,0,10,11,8,3,0,3,0,0,1.18,7.0,13.0,1.18,6.25,16.5,1314,2,18
7415,SP1,2014-02-15,Barcelona,Rayo Vallecano,6,0,H,2,0,H,21,9,10,4,6,10,12,5,0,0,0,0,1.07,11.0,29.0,1.08,9.75,26.0,1314,3,13
7416,SP1,2014-02-15,Levante,Almeria,1,0,H,0,0,D,13,13,3,3,13,16,1,9,1,4,0,0,2.05,3.1,4.0,1.91,3.3,4.2,1314,31,0
7417,SP1,2014-02-15,Villarreal,Celta Vigo,0,2,A,0,0,D,19,8,5,2,14,11,9,2,2,4,0,0,1.53,4.0,6.0,1.57,3.7,6.25,1314,19,6
7418,SP2,2014-02-15,Eibar,Sabadell,1,0,H,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,1.73,3.6,4.75,1.78,3.25,4.4,1314,26,7459
7419,SP2,2014-02-15,Jaen,Las Palmas,3,0,H,2,0,H,13,11,5,4,15,15,6,4,2,3,0,0,2.6,3.2,2.7,2.55,3.1,2.6,1314,7460,29
7420,SP2,2014-02-15,Real Madrid B,Barcelona B,3,1,H,2,1,H,13,11,5,4,15,15,6,4,2,3,0,0,2.1,3.3,3.5,2.1,3.2,3.25,1314,7461,7461
7421,SP1,2014-02-14,Elche,Osasuna,0,0,D,0,0,D,11,8,2,3,10,11,7,7,3,3,0,0,2.1,3.2,3.6,2.1,3.25,3.5,1314,7,12
7422,SP1,2014-02-10,Celta Vigo,Athletic Club,0,0,D,0,0,D,14,7,1,1,12,9,5,6,1,3,0,0,3.1,3.3,2.3,3.1,3.3,2.25,1314,6,1
7423,SP2,2014-02-09,Sporting Gijon,Ponferradina,1,1,D,0,1,A,13,11,5,4,15,15,6,4,2,3,0,0,1.67,3.75,5.0,1.6,3.6,5.0,1314,37,35
7424,SP2,2014-02-09,Murcia,La Coruna,1,0,H,1,0,H,13,11,5,4,15,15,6,4,2,3,0,0,3.1,3.1,2.4,2.95,2.9,2.4,1314,7465,7465
7425,SP2,2014-02-09,CD Mirandes,Real Madrid B,2,1,H,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,2.38,3.25,3.0,2.4,3.3,2.65,1314,25,7466
7426,SP2,2014-02-09,Hercules,Recreativo,1,2,A,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,2.3,3.25,3.1,2.4,3.0,2.85,1314,7467,7467
7427,SP2,2014-02-09,Cordoba,Eibar,0,2,A,0,1,A,13,11,5,4,15,15,6,4,2,3,0,0,2.0,3.1,4.2,2.05,3.2,3.3,1314,7468,26
7428,SP2,2014-02-09,Barcelona B,Tenerife,2,0,H,1,0,H,13,11,5,4,15,15,6,4,2,3,0,0,2.0,3.4,3.75,2.05,3.25,3.3,1314,7469,38
7429,SP2,2014-02-09,Alcorcon,Mallorca,1,1,D,1,0,H,13,11,5,4,15,15,6,4,2,3,0,0,2.2,3.3,3.3,2.25,3.0,3.1,1314,7470,11
7430,SP1,2014-02-09,Real Sociedad,Levante,0,0,D,0,0,D,18,6,6,0,10,20,7,3,2,3,0,0,1.44,4.33,7.0,1.45,4.2,7.25,1314,15,31
7431,SP1,2014-02-09,Valladolid,Elche,2,2,D,0,1,A,13,9,3,4,15,15,9,2,2,2,0,0,2.05,3.2,3.8,2.05,3.3,3.6,1314,18,7
7432,SP1,2014-02-09,Osasuna,Getafe,2,0,H,1,0,H,14,18,7,4,19,11,4,6,1,4,0,0,2.1,3.2,3.6,2.15,3.2,3.5,1314,12,9
7433,SP1,2014-02-09,Sevilla,Barcelona,1,4,A,1,2,A,15,9,4,5,22,9,6,0,3,3,0,0,6.0,4.0,1.53,5.5,4.33,1.53,1314,16,3
7434,SP2,2014-02-08,Las Palmas,Numancia,0,0,D,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,2.0,3.2,4.0,2.0,3.0,3.7,1314,29,7475
7435,SP2,2014-02-08,Lugo,Zaragoza,1,0,H,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,2.5,3.2,2.8,2.4,3.0,2.85,1314,32,41
7436,SP1,2014-02-08,Almeria,Atletico Madrid,2,0,H,0,0,D,7,12,3,1,21,8,2,1,2,2,0,1,10.0,5.25,1.29,10.0,5.0,1.3,1314,0,2
7437,SP1,2014-02-08,Real Madrid,Villarreal,4,2,H,2,1,H,13,10,6,3,10,7,6,3,0,2,0,0,1.33,5.0,8.5,1.35,5.0,8.0,1314,14,19
7438,SP1,2014-02-08,Valencia,Betis,5,0,H,2,0,H,18,9,9,2,7,15,9,9,0,2,0,0,1.44,4.33,7.0,1.44,4.4,7.0,1314,17,4
7439,SP1,2014-02-08,Rayo Vallecano,Malaga,4,1,H,3,0,H,11,15,6,5,20,14,3,5,3,3,0,1,2.4,3.2,3.0,2.4,3.25,2.95,1314,13,33
7440,SP2,2014-02-08,Sabadell,Alaves,0,4,A,0,2,A,13,11,5,4,15,15,6,4,2,3,0,0,2.3,3.2,3.2,2.25,3.1,3.0,1314,7481,20
7441,SP2,2014-02-08,Girona,Jaen,1,1,D,1,0,H,13,11,5,4,15,15,6,4,2,3,0,0,2.0,3.3,3.8,1.95,3.0,3.9,1314,10,7482
7442,SP1,2014-02-07,Espanyol,Granada,1,0,H,0,0,D,13,13,5,1,17,19,3,3,4,5,1,0,1.8,3.5,4.5,1.78,3.4,4.75,1314,8,27
7443,SP1,2014-02-03,Villarreal,Osasuna,3,1,H,0,0,D,13,10,8,2,17,8,5,2,2,1,0,0,1.33,5.0,9.0,1.37,4.4,9.25,1314,19,12
7444,SP2,2014-02-02,Numancia,Girona,0,0,D,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,1.85,3.3,4.5,1.9,3.1,4.0,1314,7485,10
7445,SP1,2014-02-02,Elche,Almeria,1,0,H,0,0,D,13,10,5,3,14,18,8,3,3,3,1,0,2.0,3.4,3.75,1.95,3.3,4.0,1314,7,0
7446,SP1,2014-02-02,Betis,Espanyol,2,0,H,0,0,D,13,6,3,1,15,15,8,5,3,1,0,0,2.3,3.2,3.2,2.3,3.3,3.1,1314,4,8
7447,SP1,2014-02-02,Atletico Madrid,Real Sociedad,4,0,H,1,0,H,12,10,6,2,16,13,6,7,3,2,0,0,1.3,5.0,10.0,1.31,5.0,9.75,1314,2,15
7448,SP1,2014-02-02,Athletic Club,Real Madrid,1,1,D,0,0,D,9,10,3,3,13,14,6,3,1,1,0,1,5.25,4.0,1.62,4.75,4.33,1.6,1314,1,14
7449,SP2,2014-02-02,Zaragoza,Barcelona B,0,2,A,0,1,A,13,11,5,4,15,15,6,4,2,3,0,0,1.95,3.2,4.2,1.83,3.3,4.0,1314,41,7490
7450,SP2,2014-02-02,Recreativo,Alcorcon,2,1,H,1,0,H,13,11,5,4,15,15,6,4,2,3,0,0,2.3,3.2,3.2,2.25,3.1,3.0,1314,7491,7491
7451,SP2,2014-02-02,Tenerife,CD Mirandes,3,0,H,1,0,H,13,11,5,4,15,15,6,4,2,3,0,0,1.8,3.4,4.75,1.8,3.3,4.1,1314,38,25
7452,SP2,2014-02-02,Mallorca,Sporting Gijon,1,3,A,0,1,A,13,11,5,4,15,15,6,4,2,3,0,0,2.1,3.3,3.5,2.15,3.2,3.1,1314,11,37
7453,SP2,2014-02-02,Jaen,Lugo,0,0,D,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,2.2,3.1,3.5,2.05,3.2,3.3,1314,7494,32
7454,SP2,2014-02-02,Alaves,Cordoba,1,1,D,1,1,D,13,11,5,4,15,15,6,4,2,3,0,0,2.1,3.3,3.5,2.1,3.1,3.3,1314,20,7495
7455,SP2,2014-02-01,Real Madrid B,Hercules,4,0,H,2,0,H,13,11,5,4,15,15,6,4,2,3,0,0,2.0,3.3,3.75,2.0,3.25,3.4,1314,7496,7496
7456,SP1,2014-02-01,Barcelona,Valencia,2,3,A,1,1,D,20,8,5,4,18,8,9,5,2,3,1,0,1.13,8.0,19.0,1.13,8.0,17.0,1314,3,17
7457,SP1,2014-02-01,Getafe,Valladolid,0,0,D,0,0,D,7,10,1,2,11,13,2,9,2,3,0,0,2.0,3.4,3.75,1.91,3.4,4.0,1314,9,18
7458,SP1,2014-02-01,Levante,Rayo Vallecano,0,0,D,0,0,D,11,16,2,5,23,20,6,6,2,3,0,0,2.15,3.3,3.4,2.2,3.2,3.4,1314,31,13
7459,SP1,2014-02-01,Malaga,Sevilla,3,2,H,1,0,H,14,11,7,4,12,14,3,5,3,5,0,0,2.8,3.4,2.4,2.85,3.25,2.45,1314,33,16
7460,SP2,2014-02-01,Ponferradina,Murcia,2,0,H,1,0,H,13,11,5,4,15,15,6,4,2,3,0,0,2.0,3.3,3.8,1.91,3.1,3.9,1314,35,7501
7461,SP2,2014-02-01,La Coruna,Sabadell,2,1,H,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,1.62,3.6,6.0,1.65,3.4,5.0,1314,7502,7502
7462,SP2,2014-02-01,Eibar,Las Palmas,1,0,H,1,0,H,13,11,5,4,15,15,6,4,2,3,0,0,2.4,3.1,3.1,2.2,3.2,3.0,1314,26,29
7463,SP1,2014-01-31,Granada,Celta Vigo,1,2,A,1,1,D,16,10,3,3,10,14,9,4,2,4,0,0,2.1,3.5,3.25,2.0,3.4,3.7,1314,27,6
7464,SP1,2014-01-27,Real Sociedad,Elche,4,0,H,2,0,H,7,18,5,6,9,8,4,6,1,2,0,0,1.5,4.0,7.0,1.48,4.1,6.75,1314,15,7
7465,SP1,2014-01-26,Rayo Vallecano,Atletico Madrid,2,4,A,1,3,A,13,15,6,7,16,13,8,9,2,1,0,0,8.0,4.5,1.4,7.75,4.5,1.4,1314,13,2
7466,SP2,2014-01-26,Murcia,Mallorca,2,2,D,1,1,D,13,11,5,4,15,15,6,4,2,3,0,0,2.5,3.25,2.8,2.35,3.2,2.8,1314,7507,11
7467,SP1,2014-01-26,Osasuna,Athletic Club,1,5,A,1,2,A,11,19,1,9,24,13,1,8,3,4,1,0,3.5,3.2,2.15,3.4,3.25,2.15,1314,12,1
7468,SP1,2014-01-26,Almeria,Getafe,1,0,H,0,0,D,7,16,4,5,19,16,10,12,2,2,0,0,2.4,3.2,3.0,2.35,3.25,3.0,1314,0,9
7469,SP2,2014-01-26,Sabadell,Ponferradina,1,1,D,1,1,D,13,11,5,4,15,15,6,4,2,3,0,0,2.5,3.25,2.8,2.35,3.2,2.8,1314,7510,35
7470,SP2,2014-01-26,Alcorcon,Real Madrid B,0,2,A,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,1.85,3.4,4.33,1.9,3.4,3.6,1314,7511,7511
7471,SP2,2014-01-26,Hercules,Tenerife,2,3,A,1,2,A,13,11,5,4,15,15,6,4,2,3,0,0,2.05,3.4,3.5,2.05,3.1,3.4,1314,7512,38
7472,SP2,2014-01-26,Jaen,Numancia,0,0,D,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,2.38,3.2,3.0,2.35,3.1,2.85,1314,7513,7513
7473,SP1,2014-01-26,Barcelona,Malaga,3,0,H,1,0,H,23,4,10,2,13,16,15,2,1,3,0,0,1.08,10.0,23.0,1.08,11.0,21.0,1314,3,33
7474,SP2,2014-01-26,Sporting Gijon,Recreativo,0,0,D,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,1.75,3.6,4.75,1.72,3.4,4.4,1314,37,7515
7475,SP2,2014-01-25,Cordoba,La Coruna,0,1,A,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,2.3,3.2,3.2,2.35,3.1,2.85,1314,7516,7516
7476,SP2,2014-01-25,Girona,Eibar,1,1,D,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,2.3,3.1,3.3,2.25,3.1,3.0,1314,10,26
7477,SP2,2014-01-25,Las Palmas,Alaves,0,2,A,0,1,A,13,11,5,4,15,15,6,4,2,3,0,0,1.67,3.5,5.5,1.7,3.3,4.75,1314,29,20
7478,SP2,2014-01-25,Lugo,Barcelona B,1,0,H,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,2.2,3.3,3.3,2.1,3.1,3.3,1314,32,7519
7479,SP1,2014-01-25,Valencia,Espanyol,2,2,D,2,2,D,15,9,5,2,13,11,10,4,3,0,0,0,1.53,4.0,6.0,1.57,3.8,6.0,1314,17,8
7480,SP2,2014-01-25,CD Mirandes,Zaragoza,0,1,A,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,2.6,3.2,2.7,2.45,3.1,2.7,1314,25,41
7481,SP1,2014-01-25,Valladolid,Villarreal,1,0,H,1,0,H,8,4,2,2,19,13,8,2,4,0,0,0,4.0,3.3,1.95,3.9,3.5,1.91,1314,18,19
7482,SP1,2014-01-25,Sevilla,Levante,2,3,A,1,1,D,28,7,10,6,15,15,7,3,3,3,1,1,1.36,4.75,8.5,1.35,4.75,9.0,1314,16,31
7483,SP1,2014-01-25,Real Madrid,Granada,2,0,H,0,0,D,23,8,8,2,11,14,4,1,4,2,0,0,1.05,15.0,26.0,1.07,11.5,23.0,1314,14,27
7484,SP1,2014-01-24,Celta Vigo,Betis,4,2,H,3,1,H,10,13,5,5,17,15,2,4,2,3,0,1,2.1,3.4,3.4,2.0,3.4,3.7,1314,6,4
7485,SP1,2014-01-20,Athletic Club,Valladolid,4,2,H,0,1,A,23,7,14,4,6,13,11,0,2,4,0,0,1.36,4.75,8.5,1.33,4.75,9.5,1314,1,18
7486,SP2,2014-01-19,La Coruna,Las Palmas,1,2,A,1,1,D,13,11,5,4,15,15,6,4,2,3,0,0,2.0,3.3,3.8,1.91,3.2,3.75,1314,7527,29
7487,SP1,2014-01-19,Atletico Madrid,Sevilla,1,1,D,1,0,H,16,10,2,3,13,15,8,3,3,2,0,1,1.36,4.75,8.5,1.33,4.75,9.5,1314,2,16
7488,SP1,2014-01-19,Getafe,Real Sociedad,2,2,D,1,2,A,16,9,5,6,21,12,9,3,3,2,1,0,3.0,3.4,2.3,2.95,3.3,2.35,1314,9,15
7489,SP1,2014-01-19,Levante,Barcelona,1,1,D,1,1,D,7,17,4,6,13,11,2,8,3,1,0,0,15.0,7.0,1.17,15.0,6.5,1.19,1314,31,3
7490,SP1,2014-01-19,Villarreal,Almeria,2,0,H,1,0,H,12,13,2,4,15,15,9,7,2,1,0,0,1.33,5.0,9.0,1.33,4.75,9.5,1314,19,0
7491,SP2,2014-01-19,Zaragoza,Hercules,0,0,D,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,1.91,3.3,4.2,1.85,3.25,3.9,1314,41,7532
7492,SP2,2014-01-19,Numancia,Lugo,0,1,A,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,1.85,3.3,4.5,1.83,3.25,4.0,1314,7533,32
7493,SP2,2014-01-19,Mallorca,Sabadell,4,1,H,2,0,H,13,11,5,4,15,15,6,4,2,3,0,0,1.7,3.6,5.0,1.65,3.5,4.75,1314,11,7534
7494,SP2,2014-01-19,Ponferradina,Cordoba,0,1,A,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,2.05,3.3,3.6,2.05,3.1,3.4,1314,35,7535
7495,SP2,2014-01-19,Eibar,Jaen,2,0,H,1,0,H,13,11,5,4,15,15,6,4,2,3,0,0,2.0,3.2,4.0,2.0,3.2,3.5,1314,26,7536
7496,SP2,2014-01-19,Barcelona B,CD Mirandes,1,1,D,1,1,D,13,11,5,4,15,15,6,4,2,3,0,0,1.8,3.4,4.75,1.75,3.5,4.2,1314,7537,25
7497,SP1,2014-01-18,Betis,Real Madrid,0,5,A,0,3,A,7,21,1,11,18,13,0,7,3,1,0,0,8.5,6.0,1.29,11.0,5.5,1.26,1314,4,14
7498,SP2,2014-01-18,Tenerife,Alcorcon,0,4,A,0,2,A,13,11,5,4,15,15,6,4,2,3,0,0,2.05,3.25,3.75,2.0,3.2,3.5,1314,38,7539
7499,SP2,2014-01-18,Recreativo,Murcia,0,0,D,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,1.85,3.4,4.33,1.83,3.25,4.0,1314,7540,7540
7500,SP2,2014-01-18,Real Madrid B,Sporting Gijon,1,2,A,0,1,A,13,11,5,4,15,15,6,4,2,3,0,0,2.5,3.3,2.8,2.35,3.2,2.75,1314,7541,37
7501,SP2,2014-01-18,Alaves,Girona,1,1,D,1,0,H,13,11,5,4,15,15,6,4,2,3,0,0,2.1,3.3,3.5,2.0,3.2,3.5,1314,20,10
7502,SP1,2014-01-18,Granada,Osasuna,0,0,D,0,0,D,17,8,3,0,11,12,7,0,1,3,0,0,2.0,3.2,4.0,1.95,3.3,4.0,1314,27,12
7503,SP1,2014-01-18,Espanyol,Celta Vigo,1,0,H,0,0,D,8,12,3,2,15,14,3,8,1,1,0,0,2.0,3.25,3.9,1.91,3.3,4.2,1314,8,6
7504,SP1,2014-01-18,Elche,Rayo Vallecano,2,0,H,1,0,H,15,7,10,1,13,7,7,1,2,2,0,1,2.38,3.2,3.0,2.25,3.2,3.2,1314,7,13
7505,SP1,2014-01-17,Malaga,Valencia,0,0,D,0,0,D,17,11,6,4,17,17,5,5,2,4,0,0,2.7,3.2,2.63,2.7,3.2,2.6,1314,33,17
7506,SP1,2014-01-13,Villarreal,Real Sociedad,5,1,H,3,0,H,22,8,11,4,16,13,8,6,2,4,0,0,1.91,3.5,4.0,1.85,3.6,4.1,1314,19,15
7507,SP1,2014-01-12,Espanyol,Real Madrid,0,1,A,0,0,D,11,23,1,8,19,12,3,8,2,1,0,0,7.5,5.5,1.33,8.0,5.0,1.35,1314,8,14
7508,SP1,2014-01-12,Getafe,Rayo Vallecano,0,1,A,0,1,A,14,14,5,5,19,14,12,7,5,1,0,0,2.0,3.4,3.75,1.95,3.5,3.75,1314,9,13
7509,SP1,2014-01-12,Levante,Malaga,1,0,H,1,0,H,8,22,5,6,24,16,4,7,4,5,0,0,2.5,3.2,2.88,2.5,3.25,2.8,1314,31,33
7510,SP2,2014-01-12,Mallorca,Cordoba,2,2,D,0,1,A,13,11,5,4,15,15,6,4,2,3,0,0,1.8,3.6,4.33,1.8,3.4,4.0,1314,11,7551
7511,SP2,2014-01-12,CD Mirandes,Lugo,2,0,H,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,2.38,3.2,3.0,2.3,3.0,3.0,1314,25,32
7512,SP2,2014-01-12,Recreativo,Sabadell,1,2,A,1,0,H,13,11,5,4,15,15,6,4,2,3,0,0,1.8,3.6,4.33,1.8,3.4,4.0,1314,7553,7553
7513,SP2,2014-01-12,Tenerife,Sporting Gijon,0,0,D,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,2.38,3.3,2.9,2.3,3.25,2.8,1314,38,37
7514,SP2,2014-01-12,Zaragoza,Alcorcon,3,1,H,2,0,H,13,11,5,4,15,15,6,4,2,3,0,0,2.05,3.3,3.6,2.0,3.3,3.4,1314,41,7555
7515,SP2,2014-01-12,Barcelona B,Hercules,5,0,H,2,0,H,13,11,5,4,15,15,6,4,2,3,0,0,2.1,3.4,3.4,2.15,3.25,3.1,1314,7556,7556
7516,SP1,2014-01-12,Betis,Osasuna,1,2,A,0,1,A,22,7,8,3,20,11,8,3,4,2,1,1,1.8,3.5,4.5,1.8,3.5,4.5,1314,4,12
7517,SP2,2014-01-12,Eibar,Numancia,1,2,A,0,1,A,13,11,5,4,15,15,6,4,2,3,0,0,2.1,3.3,3.5,2.05,3.25,3.3,1314,26,7558
7518,SP1,2014-01-11,Celta Vigo,Valencia,2,1,H,0,1,A,21,11,8,2,7,14,4,2,0,2,0,0,3.1,3.3,2.3,3.0,3.25,2.35,1314,6,17
7519,SP2,2014-01-11,Ponferradina,Las Palmas,0,0,D,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,2.1,3.25,3.6,1.95,3.2,3.6,1314,35,29
7520,SP2,2014-01-11,Real Madrid B,Murcia,2,2,D,2,1,H,13,11,5,4,15,15,6,4,2,3,0,0,1.91,3.5,3.9,1.87,3.3,3.8,1314,7561,7561
7521,SP1,2014-01-11,Atletico Madrid,Barcelona,0,0,D,0,0,D,6,9,2,2,17,9,7,6,2,3,0,0,3.1,3.5,2.2,3.2,3.4,2.2,1314,2,3
7522,SP2,2014-01-11,Alaves,Jaen,1,2,A,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,1.75,3.4,5.0,1.7,3.2,5.0,1314,20,7563
7523,SP2,2014-01-11,La Coruna,Girona,0,0,D,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,1.57,3.75,6.0,1.5,3.7,6.25,1314,7564,10
7524,SP1,2014-01-11,Elche,Sevilla,1,1,D,0,0,D,10,10,3,3,7,23,8,5,2,3,0,0,3.3,3.4,2.15,3.5,3.25,2.1,1314,7,16
7525,SP1,2014-01-11,Athletic Club,Almeria,6,1,H,3,1,H,15,9,7,2,13,10,8,6,2,1,0,0,1.4,4.5,7.5,1.4,4.5,7.75,1314,1,0
7526,SP1,2014-01-10,Granada,Valladolid,4,0,H,2,0,H,15,10,8,1,11,13,8,5,0,3,0,0,2.0,3.3,3.8,2.0,3.3,3.8,1314,27,18
7527,SP1,2014-01-06,Real Madrid,Celta Vigo,3,0,H,0,0,D,18,15,8,1,12,9,12,9,0,2,0,0,1.1,9.0,21.0,1.09,9.75,21.0,1314,14,6
7528,SP1,2014-01-06,Rayo Vallecano,Villarreal,2,5,A,0,3,A,19,12,8,6,14,18,11,5,3,3,0,0,3.3,3.4,2.15,3.5,3.4,2.05,1314,13,19
7529,SP1,2014-01-05,Sevilla,Getafe,3,0,H,1,0,H,20,9,7,1,13,14,9,2,2,2,0,0,1.53,4.2,5.75,1.55,4.1,5.75,1314,16,9
7530,SP2,2014-01-05,Jaen,La Coruna,0,0,D,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,3.0,3.2,2.38,2.85,3.2,2.3,1314,7571,7571
7531,SP1,2014-01-05,Osasuna,Espanyol,1,0,H,1,0,H,11,13,4,3,9,15,1,10,3,7,0,0,2.4,3.2,3.0,2.3,3.1,3.25,1314,12,8
7532,SP2,2014-01-05,Alcorcon,Barcelona B,2,2,D,0,1,A,13,11,5,4,15,15,6,4,2,3,0,0,1.91,3.4,4.0,1.9,3.3,3.75,1314,7573,7573
7533,SP2,2014-01-05,Girona,Ponferradina,1,1,D,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,2.05,3.2,3.75,2.15,3.1,3.2,1314,10,35
7534,SP2,2014-01-05,Sporting Gijon,Zaragoza,2,3,A,1,1,D,13,11,5,4,15,15,6,4,2,3,0,0,1.75,3.4,5.0,1.8,3.4,4.0,1314,37,41
7535,SP1,2014-01-05,Barcelona,Elche,4,0,H,2,0,H,13,3,6,0,12,17,1,2,2,2,0,0,1.07,11.0,26.0,1.09,9.5,23.0,1314,3,7
7536,SP1,2014-01-05,Real Sociedad,Athletic Club,2,0,H,1,0,H,8,13,4,3,11,15,5,4,2,3,0,0,2.15,3.4,3.3,2.2,3.25,3.3,1314,15,1
7537,SP2,2014-01-04,Las Palmas,Mallorca,2,2,D,1,0,H,13,11,5,4,15,15,6,4,2,3,0,0,2.15,3.2,3.5,2.1,3.1,3.3,1314,29,11
7538,SP1,2014-01-04,Almeria,Granada,3,0,H,2,0,H,18,5,8,3,18,10,9,9,3,3,0,0,2.4,3.2,3.0,2.3,3.25,3.1,1314,0,27
7539,SP1,2014-01-04,Malaga,Atletico Madrid,0,1,A,0,0,D,12,9,3,6,20,14,5,8,4,6,0,0,6.0,4.1,1.53,7.0,3.9,1.5,1314,33,2
7540,SP2,2014-01-04,Cordoba,Recreativo,2,0,H,1,0,H,13,11,5,4,15,15,6,4,2,3,0,0,2.0,3.25,3.8,2.0,3.3,3.4,1314,7581,7581
7541,SP2,2014-01-04,Hercules,CD Mirandes,1,0,H,1,0,H,13,11,5,4,15,15,6,4,2,3,0,0,1.83,3.5,4.33,1.83,3.25,4.1,1314,7582,25
7542,SP2,2014-01-04,Lugo,Eibar,0,0,D,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,2.3,3.2,3.1,2.35,3.2,2.75,1314,32,26
7543,SP2,2014-01-04,Murcia,Tenerife,1,2,A,1,2,A,13,11,5,4,15,15,6,4,2,3,0,0,2.1,3.2,3.6,2.1,3.1,3.3,1314,7584,38
7544,SP2,2014-01-04,Sabadell,Real Madrid B,3,2,H,2,1,H,13,11,5,4,15,15,6,4,2,3,0,0,2.3,3.2,3.2,2.25,3.2,2.9,1314,7585,7585
7545,SP1,2014-01-04,Valladolid,Betis,0,0,D,0,0,D,10,6,3,3,6,10,10,6,1,0,0,0,2.38,3.25,3.0,2.35,3.3,2.95,1314,18,4
7546,SP1,2014-01-04,Valencia,Levante,2,0,H,1,0,H,17,7,5,2,17,24,7,5,3,1,0,0,1.44,4.2,7.5,1.45,4.2,7.25,1314,17,31
7547,SP2,2014-01-04,Numancia,Alaves,0,2,A,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,1.8,3.4,4.75,1.78,3.3,4.2,1314,7588,20
7548,SP2,2013-12-22,Zaragoza,Murcia,0,0,D,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,1.75,3.5,4.75,1.75,3.25,4.5,1314,41,7589
7549,SP2,2013-12-22,Recreativo,Las Palmas,1,3,A,1,2,A,13,11,5,4,15,15,6,4,2,3,0,0,2.0,3.4,3.75,1.95,3.2,3.7,1314,7590,29
7550,SP2,2013-12-22,Ponferradina,Jaen,1,0,H,1,0,H,13,11,5,4,15,15,6,4,2,3,0,0,1.85,3.4,4.33,1.83,3.2,4.1,1314,35,7591
7551,SP2,2013-12-22,CD Mirandes,Alcorcon,1,1,D,0,0,D,13,11,5,4,15,15,6,4,2,3,0,0,2.63,3.2,2.7,2.6,3.0,2.6,1314,25,7592
7552,SP2,2013-12-22,Mallorca,Girona,2,0,H,1,0,H,13,11,5,4,15,15,6,4,2,3,0,0,1.67,3.6,5.25,1.7,3.4,4.6,1314,11,10
7553,SP1,2013-12-22,Celta Vigo,Osasuna,1,1,D,1,1,D,14,13,6,4,14,15,5,7,0,3,0,0,1.8,3.5,4.5,1.8,3.5,4.5,1314,6,12
7554,SP1,2013-12-22,Espanyol,Valladolid,4,2,H,2,0,H,13,9,7,4,23,13,2,4,3,1,0,0,1.8,3.4,4.75,1.75,3.4,5.0,1314,8,18
